date,wind_speed,humidity,temperature
13-02-2015,2,68,12.9
14-02-2015,9,91,16.3
15-02-2015,7,89,19.4
16-02-2015,11,90,20.6
17-02-2015,6,73,18.3
18-02-2015,4,84,18.5
19-02-2015,6,74,18.7
20-02-2015,4,72,21.5
21-02-2015,6,70,19.8
22-02-2015,4,79,21.9
23-02-2015,4,84,22.1
24-02-2015,13,45,15.9
25-02-2015,2,59,17.6
26-02-2015,0,92,14.8
27-02-2015,7,72,15.6
28-02-2015,2,77,14.6
01-03-2015,0,77,14.4
02-03-2015,6,59,12.9
03-03-2015,2,76,13.2
04-03-2015,24,62,16.2
05-03-2015,13,51,11.9
06-03-2015,24,35,18.2
07-03-2015,11,88,14.6
08-03-2015,6,85,15.3
09-03-2015,11,91,16.6
10-03-2015,0,87,11.9
11-03-2015,4,79,14.3
12-03-2015,11,71,14
13-03-2015,6,65,9.9
14-03-2015,11,86,13.6
15-03-2015,17,55,11.4
16-03-2015,2,73,10.1
17-03-2015,4,72,13.3
18-03-2015,9,94,17.3
19-03-2015,6,90,16.2
20-03-2015,7,79,13.1
21-03-2015,4,81,8.7
22-03-2015,0,83,12.6
23-03-2015,6,96,16.4
24-03-2015,22,62,10.1
25-03-2015,6,90,10.7
26-03-2015,6,86,11.4
27-03-2015,0,93,7.7
28-03-2015,0,95,8.7
29-03-2015,17,74,14.7
30-03-2015,7,86,16
31-03-2015,0,93,10.1
01-04-2015,4,92,14.8
02-04-2015,22,89,11.7
03-04-2015,0,82,5.2
04-04-2015,6,91,7.7
05-04-2015,0,96,11.9
06-04-2015,13,71,14.3
07-04-2015,19,67,13.6
08-04-2015,30,68,12.7
09-04-2015,9,64,12.1
10-04-2015,4,92,10
11-04-2015,4,90,14.3
12-04-2015,11,57,11.7
13-04-2015,7,75,8.1
14-04-2015,0,84,9.5
15-04-2015,4,91,14
16-04-2015,7,78,15
17-04-2015,0,89,10.3
18-04-2015,6,91,14.4
19-04-2015,17,56,11
20-04-2015,2,75,5
21-04-2015,4,79,7
22-04-2015,7,73,12.7
23-04-2015,4,84,13.3
24-04-2015,2,96,12.5
25-04-2015,13,76,13.8
26-04-2015,11,63,10.9
27-04-2015,0,91,6.6
28-04-2015,0,82,7.2
29-04-2015,0,79,7.7
30-04-2015,2,85,10.2
01-05-2015,0,98,9
02-05-2015,2,96,10.3
03-05-2015,7,95,12.8
04-05-2015,0,96,11.1
05-05-2015,31,89,13.9
06-05-2015,24,71,11.8
07-05-2015,15,69,8.2
08-05-2015,24,79,13.5
09-05-2015,13,71,12.7
10-05-2015,15,72,11.9
11-05-2015,2,86,7.3
12-05-2015,28,61,11.7
13-05-2015,2,77,7
14-05-2015,6,63,12.5
15-05-2015,4,93,6.4
16-05-2015,0,91,8.1
17-05-2015,11,87,9.2
18-05-2015,2,99,3.4
19-05-2015,4,95,7.8
20-05-2015,9,98,10
21-05-2015,4,78,7.5
22-05-2015,6,88,4.2
23-05-2015,4,95,0.9
24-05-2015,2,96,0.3
25-05-2015,0,98,4.5
26-05-2015,6,99,5.3
27-05-2015,2,98,6.6
28-05-2015,9,95,12.5
29-05-2015,9,79,7.7
30-05-2015,22,94,11.4
31-05-2015,28,71,11.1
01-06-2015,2,88,0.3
02-06-2015,4,94,0.1
03-06-2015,0,96,1
04-06-2015,4,97,-0.8
05-06-2015,0,99,1.6
06-06-2015,13,93,13.1
07-06-2015,24,87,13.3
08-06-2015,22,80,12.8
09-06-2015,7,72,7.8
10-06-2015,0,95,1
11-06-2015,4,99,0.7
12-06-2015,0,95,0.9
13-06-2015,0,97,3.8
14-06-2015,6,97,1.3
15-06-2015,0,98,7.9
16-06-2015,9,94,8.4
17-06-2015,4,96,9.5
18-06-2015,17,75,6.3
19-06-2015,4,96,-0.2
20-06-2015,0,97,-0.4
21-06-2015,2,96,-1.4
22-06-2015,2,94,3.4
23-06-2015,0,98,7.1
24-06-2015,19,82,13.1
25-06-2015,0,98,4
26-06-2015,6,99,8.9
27-06-2015,7,87,11.6
28-06-2015,7,98,6.5
29-06-2015,2,98,8.1
30-06-2015,6,98,2.6
01-07-2015,4,99,1.7
02-07-2015,0,86,4.6
03-07-2015,4,92,-0.5
04-07-2015,9,88,11.4
05-07-2015,2,96,7.4
06-07-2015,9,89,6.9
07-07-2015,6,92,1.8
08-07-2015,4,96,0.4
09-07-2015,0,97,4.8
10-07-2015,0,95,9.3
11-07-2015,13,85,11.7
12-07-2015,15,85,9.5
13-07-2015,9,63,11.5
14-07-2015,4,90,3
15-07-2015,4,90,3.3
16-07-2015,2,94,1.9
17-07-2015,4,95,0.3
18-07-2015,2,96,-0.5
19-07-2015,0,99,-2.3
20-07-2015,0,100,-0.3
21-07-2015,22,65,11.4
22-07-2015,31,77,12.6
23-07-2015,2,98,6
24-07-2015,2,98,6.9
25-07-2015,4,96,7.3
26-07-2015,11,85,7
27-07-2015,4,77,5.6
28-07-2015,2,98,4.9
29-07-2015,0,99,3.4
30-07-2015,20,80,10.3
31-07-2015,0,95,2.8
01-08-2015,20,84,8.7
02-08-2015,7,90,7.8
03-08-2015,7,79,3.4
04-08-2015,6,92,3.4
05-08-2015,7,69,4.1
06-08-2015,4,91,1.1
07-08-2015,4,92,1.7
08-08-2015,0,96,0.4
09-08-2015,0,93,6.1
10-08-2015,0,98,6.3
11-08-2015,13,87,9.1
12-08-2015,7,87,10.1
13-08-2015,4,95,5.3
14-08-2015,0,97,6.9
15-08-2015,0,81,4.3
16-08-2015,17,93,10.4
17-08-2015,11,72,5.5
18-08-2015,0,83,1.4
19-08-2015,0,87,2.2
20-08-2015,2,86,3.8
21-08-2015,2,96,5.3
22-08-2015,15,87,12.5
23-08-2015,4,98,9.3
24-08-2015,9,64,6.7
25-08-2015,2,87,4.2
26-08-2015,4,87,4.3
27-08-2015,6,84,9.3
28-08-2015,20,61,7.7
29-08-2015,6,95,5
30-08-2015,19,69,8.7
31-08-2015,17,76,8.7
01-09-2015,0,88,7.7
02-09-2015,0,89,8.2
03-09-2015,17,73,12
04-09-2015,6,79,9
05-09-2015,2,78,10
06-09-2015,4,74,10.2
07-09-2015,6,92,9.9
08-09-2015,4,94,9.1
09-09-2015,2,83,8.1
10-09-2015,2,92,8.5
11-09-2015,17,81,11
12-09-2015,6,86,12.8
13-09-2015,4,99,9
14-09-2015,0,82,13.4
15-09-2015,13,95,11.5
16-09-2015,17,63,9.9
17-09-2015,6,97,5.7
18-09-2015,2,71,10.6
19-09-2015,2,88,10.4
20-09-2015,2,87,12.1
21-09-2015,6,97,10
22-09-2015,17,44,10.3
23-09-2015,0,64,7
24-09-2015,4,69,10.6
25-09-2015,0,76,11.2
26-09-2015,4,73,12.2
27-09-2015,6,85,9.3
28-09-2015,7,73,13
29-09-2015,2,75,11.3
30-09-2015,15,55,12.7
01-10-2015,24,71,11.5
02-10-2015,22,76,14
03-10-2015,19,65,18.4
04-10-2015,13,56,16.3
05-10-2015,22,79,13.6
06-10-2015,7,69,18.2
07-10-2015,6,49,10.7
08-10-2015,2,75,9.1
09-10-2015,4,71,13.3
10-10-2015,2,80,14
11-10-2015,6,98,12.3
12-10-2015,19,75,12.7
13-10-2015,0,65,9.8
14-10-2015,4,73,12.9
15-10-2015,4,99,13.4
16-10-2015,22,79,17
17-10-2015,22,61,11
18-10-2015,6,57,12.2
19-10-2015,2,72,10.8
20-10-2015,2,83,11.5
21-10-2015,4,82,16.1
22-10-2015,7,55,12.1
23-10-2015,7,57,11.9
24-10-2015,2,74,13.3
25-10-2015,11,75,13.1
26-10-2015,33,75,12.4
27-10-2015,2,56,10.1
28-10-2015,2,71,12.1
29-10-2015,2,71,13.5
30-10-2015,6,65,16.1
31-10-2015,7,67,16.7
01-11-2015,6,91,17.5
02-11-2015,4,72,16.2
03-11-2015,19,64,10.6
04-11-2015,4,64,12.9
05-11-2015,7,64,18.5
06-11-2015,4,88,17.9
07-11-2015,17,54,16.4
08-11-2015,11,68,14.9
09-11-2015,13,63,16.2
10-11-2015,20,53,15.5
11-11-2015,20,67,12.9
12-11-2015,7,88,12.7
13-11-2015,15,65,17.5
14-11-2015,4,58,14.7
15-11-2015,6,70,12.7
16-11-2015,9,73,16.1
17-11-2015,2,76,13.7
18-11-2015,11,67,17.2
19-11-2015,20,68,19.6
20-11-2015,22,74,16.8
21-11-2015,9,53,15.7
22-11-2015,20,63,14.9
23-11-2015,22,57,16.4
24-11-2015,22,69,16.3
25-11-2015,26,90,13.6
26-11-2015,19,46,12.4
27-11-2015,17,50,12.9
28-11-2015,7,69,14.8
29-11-2015,13,72,15.3
30-11-2015,13,74,14.6
01-12-2015,20,62,15.6
02-12-2015,13,52,12.9
03-12-2015,13,65,16
04-12-2015,2,63,16.3
05-12-2015,13,63,19.3
06-12-2015,6,62,15
07-12-2015,6,70,15.6
08-12-2015,4,65,18.3
09-12-2015,26,79,17.3
10-12-2015,17,62,15.3
11-12-2015,22,63,15.6
12-12-2015,6,39,13.9
13-12-2015,19,59,13.9
14-12-2015,2,74,15.3
15-12-2015,6,55,19.3
16-12-2015,0,68,19.2
17-12-2015,4,67,21.3
18-12-2015,9,67,22.8
19-12-2015,4,61,22
20-12-2015,20,46,27.8
21-12-2015,17,37,18.6
22-12-2015,7,48,16.7
23-12-2015,6,60,18.3
24-12-2015,6,62,19.4
25-12-2015,2,59,21.5
26-12-2015,7,74,19.4
27-12-2015,7,43,14.6
28-12-2015,7,54,17.1
29-12-2015,6,72,17.4
30-12-2015,11,71,19
31-12-2015,2,69,19.8
01-01-2016,6,58,23
02-01-2016,28,51,17.6
03-01-2016,20,61,16.3
04-01-2016,7,57,17
05-01-2016,6,56,17.9
06-01-2016,6,57,19.9
07-01-2016,4,85,17.3
08-01-2016,7,57,17.4
09-01-2016,9,68,21.1
10-01-2016,2,67,19.9
11-01-2016,11,77,18.4
12-01-2016,15,63,19.2
13-01-2016,9,76,19.9
14-01-2016,9,67,18.1
15-01-2016,6,42,14.8
16-01-2016,6,66,16.2
17-01-2016,0,58,16.9
18-01-2016,9,74,20
19-01-2016,9,76,19.4
20-01-2016,17,60,18.9
21-01-2016,15,64,18.7
22-01-2016,2,76,16.5
23-01-2016,11,51,20
24-01-2016,2,55,20.3
25-01-2016,24,63,16.6
26-01-2016,9,52,18.5
27-01-2016,15,50,19.5
28-01-2016,2,75,20.1
29-01-2016,9,89,19.9
30-01-2016,26,75,19.3
31-01-2016,13,69,20.1
01-02-2016,17,68,22
02-02-2016,4,80,20.2
03-02-2016,13,91,18.9
04-02-2016,6,61,16.5
05-02-2016,6,70,19.3
06-02-2016,6,55,21.2
07-02-2016,2,72,20.6
08-02-2016,6,77,21.3
09-02-2016,4,51,19.6
10-02-2016,2,79,19.1
11-02-2016,15,47,20.1
12-02-2016,6,69,20.3
13-02-2016,11,88,19.4
14-02-2016,20,63,17.2
15-02-2016,15,62,15
16-02-2016,6,51,13.3
17-02-2016,4,61,15.5
18-02-2016,4,68,16
19-02-2016,17,78,18.1
20-02-2016,4,61,13.1
21-02-2016,6,69,16.7
22-02-2016,2,83,17.7
23-02-2016,2,95,16.6
24-02-2016,19,82,19
25-02-2016,7,95,16.1
26-02-2016,19,62,16.3
27-02-2016,15,80,17.1
28-02-2016,13,75,17.1
29-02-2016,7,80,15
01-03-2016,2,72,18.4
02-03-2016,6,82,19.4
03-03-2016,6,51,18.6
04-03-2016,0,85,16.1
05-03-2016,7,79,18.1
06-03-2016,0,84,16.5
07-03-2016,4,83,19.4
08-03-2016,6,80,17
09-03-2016,2,89,19.4
10-03-2016,13,58,15.9
11-03-2016,2,88,17.2
12-03-2016,0,91,19.8
13-03-2016,0,92,19.1
14-03-2016,9,86,16.9
15-03-2016,20,64,13.8
16-03-2016,7,66,14.7
17-03-2016,2,70,17.1
18-03-2016,4,96,17.5
19-03-2016,6,58,12.9
20-03-2016,0,76,11.4
21-03-2016,6,78,12.5
22-03-2016,6,88,12.3
23-03-2016,4,96,13.4
24-03-2016,6,75,14.3
25-03-2016,2,93,10.8
26-03-2016,9,86,14.1
27-03-2016,4,76,10.4
28-03-2016,2,79,8.3
29-03-2016,4,73,10.6
30-03-2016,4,84,13.9
31-03-2016,0,92,11.4
01-04-2016,11,85,17.7
02-04-2016,13,71,14.3
03-04-2016,2,71,12
04-04-2016,0,81,12.1
05-04-2016,15,80,17.2
06-04-2016,6,77,14.3
07-04-2016,2,70,9.6
08-04-2016,19,81,15.6
09-04-2016,17,83,16.6
10-04-2016,26,70,16.2
11-04-2016,4,67,15.4
12-04-2016,2,76,12.9
13-04-2016,0,77,10.7
14-04-2016,6,83,12.3
15-04-2016,11,91,15.9
16-04-2016,9,77,14.5
17-04-2016,7,69,9.8
18-04-2016,4,84,10
19-04-2016,2,92,17
20-04-2016,0,78,11.4
21-04-2016,2,90,12.6
22-04-2016,6,79,11.9
23-04-2016,2,79,9.5
24-04-2016,4,82,10
25-04-2016,4,96,9.7
26-04-2016,6,98,11.1
27-04-2016,0,99,11.2
28-04-2016,9,81,18.2
29-04-2016,4,94,15.2
30-04-2016,0,97,14.5
01-05-2016,6,96,13.9
02-05-2016,11,78,12.2
03-05-2016,30,94,13.5
04-05-2016,11,72,10
05-05-2016,22,91,14.3
06-05-2016,20,82,15.7
07-05-2016,0,95,10.5
08-05-2016,6,98,9.6
09-05-2016,2,96,14.6
10-05-2016,19,84,14.4
11-05-2016,22,63,10.8
12-05-2016,19,55,13.7
13-05-2016,24,64,14.5
14-05-2016,17,72,15.9
15-05-2016,24,76,16.1
16-05-2016,0,95,6.3
17-05-2016,7,88,10.6
18-05-2016,7,80,11
19-05-2016,22,87,13.7
20-05-2016,7,72,9.6
21-05-2016,0,96,5
22-05-2016,0,97,9.2
23-05-2016,6,97,11.7
24-05-2016,0,92,5.3
25-05-2016,2,98,1.8
26-05-2016,13,93,11.2
27-05-2016,9,77,9.5
28-05-2016,2,97,5.4
29-05-2016,2,98,3.4
30-05-2016,4,98,4.3
31-05-2016,6,98,2.1
01-06-2016,6,98,0.7
02-06-2016,4,97,1.7
03-06-2016,0,97,4.5
04-06-2016,6,96,6.5
05-06-2016,13,80,17.2
06-06-2016,11,97,13.5
07-06-2016,0,98,12.3
08-06-2016,13,98,12.5
09-06-2016,4,98,11.5
10-06-2016,15,77,10.5
11-06-2016,13,66,7.4
12-06-2016,4,98,2.2
13-06-2016,13,78,11.9
14-06-2016,22,75,12.3
15-06-2016,0,99,2.6
16-06-2016,4,98,9.8
17-06-2016,9,97,12.8
18-06-2016,6,77,7.3
19-06-2016,4,97,4.1
20-06-2016,17,81,10.6
21-06-2016,6,95,8
22-06-2016,9,84,10.7
23-06-2016,11,96,10
24-06-2016,0,98,4
25-06-2016,4,98,0.7
26-06-2016,0,99,1.1
27-06-2016,0,98,6.1
28-06-2016,7,98,9.3
29-06-2016,7,96,9.2
30-06-2016,33,66,12.1
01-07-2016,4,98,5.8
02-07-2016,0,97,7.1
03-07-2016,20,83,11.9
04-07-2016,4,97,9.6
05-07-2016,13,89,8.8
06-07-2016,26,78,9.2
07-07-2016,11,76,9
08-07-2016,7,87,7.3
09-07-2016,0,98,6.7
10-07-2016,2,98,4.5
11-07-2016,24,83,12.2
12-07-2016,28,83,12.1
13-07-2016,13,67,5.4
14-07-2016,22,70,10.1
15-07-2016,7,82,11.2
16-07-2016,0,96,5.7
17-07-2016,4,97,8.3
18-07-2016,28,86,12.4
19-07-2016,11,75,10.5
20-07-2016,0,98,5.5
21-07-2016,4,99,3.1
22-07-2016,22,88,13.3
23-07-2016,24,75,4.5
24-07-2016,0,97,1.5
25-07-2016,0,98,5.1
26-07-2016,15,69,6.7
27-07-2016,6,76,7.1
28-07-2016,17,76,11.5
29-07-2016,24,74,11.4
30-07-2016,0,92,2.5
31-07-2016,11,81,9.5
01-08-2016,4,97,5.4
02-08-2016,2,98,3.9
03-08-2016,0,98,3.4
04-08-2016,0,95,5.2
05-08-2016,0,89,6.5
06-08-2016,2,94,2.6
07-08-2016,2,89,4.8
08-08-2016,0,98,5.7
09-08-2016,0,98,6.8
10-08-2016,9,91,9.9
11-08-2016,11,87,7.2
12-08-2016,15,92,10.5
13-08-2016,9,87,10.3
14-08-2016,17,72,9.1
15-08-2016,13,75,12
16-08-2016,9,91,11.9
17-08-2016,9,91,11.6
18-08-2016,4,82,7.8
19-08-2016,35,58,15.9
20-08-2016,0,98,8.1
21-08-2016,17,73,9.1
22-08-2016,4,97,5.4
23-08-2016,4,93,3.3
24-08-2016,0,91,3.9
25-08-2016,0,83,5.5
26-08-2016,0,99,2.1
27-08-2016,13,85,10.1
28-08-2016,9,62,9
29-08-2016,4,84,5.4
30-08-2016,0,95,6.2
31-08-2016,4,97,11.8
01-09-2016,6,95,10.7
02-09-2016,7,79,8.8
03-09-2016,0,96,7.2
04-09-2016,20,76,11.6
05-09-2016,19,79,12.9
06-09-2016,19,80,13.2
07-09-2016,4,80,10.6
08-09-2016,9,77,16.7
09-09-2016,4,84,14.5
10-09-2016,0,97,14.3
11-09-2016,17,82,12.3
12-09-2016,0,77,9.3
13-09-2016,9,81,8
14-09-2016,6,67,11.9
15-09-2016,11,93,11
16-09-2016,0,98,6.3
17-09-2016,13,82,12.9
18-09-2016,6,93,11
19-09-2016,2,98,7.3
20-09-2016,4,96,9
21-09-2016,6,86,11
22-09-2016,11,77,13.7
23-09-2016,15,66,14.3
24-09-2016,2,86,10.8
25-09-2016,20,70,13.5
26-09-2016,4,69,9.2
27-09-2016,4,72,11.4
28-09-2016,13,79,13.6
29-09-2016,19,76,15.3
30-09-2016,7,97,9.6
01-10-2016,11,93,10.9
02-10-2016,9,76,11.7
03-10-2016,26,80,12.3
04-10-2016,15,80,11.4
05-10-2016,22,74,11.2
06-10-2016,15,63,12.7
07-10-2016,19,80,15.3
08-10-2016,4,80,9.2
09-10-2016,17,77,11.9
10-10-2016,20,79,10.4
11-10-2016,9,71,8.2
12-10-2016,13,62,11.5
13-10-2016,2,74,6.4
14-10-2016,4,68,10
15-10-2016,11,91,11.5
16-10-2016,0,92,14.1
17-10-2016,15,74,11.3
18-10-2016,20,69,11
19-10-2016,11,72,9.1
20-10-2016,9,80,11.5
21-10-2016,19,90,13.5
22-10-2016,13,91,6.5
23-10-2016,28,46,9.5
24-10-2016,6,74,11.8
25-10-2016,15,74,12.2
26-10-2016,20,87,13.6
27-10-2016,24,48,12.5
28-10-2016,7,77,11.7
29-10-2016,6,71,11.8
30-10-2016,9,87,16.5
31-10-2016,19,55,10.4
01-11-2016,19,67,12.5
02-11-2016,20,59,13.7
03-11-2016,17,75,13.1
04-11-2016,26,71,14
05-11-2016,9,48,13.9
06-11-2016,17,62,14
07-11-2016,20,68,14.1
08-11-2016,20,68,12.1
09-11-2016,4,70,11.5
10-11-2016,20,62,14.4
11-11-2016,6,83,13.6
12-11-2016,7,79,14.1
13-11-2016,19,93,11.9
14-11-2016,17,69,12.2
15-11-2016,17,73,14.1
16-11-2016,7,76,15.1
17-11-2016,15,79,15.4
18-11-2016,11,56,15.5
19-11-2016,13,72,14.5
20-11-2016,6,73,15.1
21-11-2016,4,86,17.7
22-11-2016,13,75,16.6
23-11-2016,20,76,13
24-11-2016,15,60,12.6
25-11-2016,20,64,13
26-11-2016,7,72,13.1
27-11-2016,2,72,16
28-11-2016,4,69,16.4
29-11-2016,19,56,16.8
30-11-2016,11,76,15.8
01-12-2016,9,72,18.7
02-12-2016,24,66,15.7
03-12-2016,11,70,13.1
04-12-2016,11,74,14.8
05-12-2016,22,56,17.5
06-12-2016,4,67,14.7
07-12-2016,13,66,15.7
08-12-2016,30,87,16.3
09-12-2016,13,43,12.6
10-12-2016,13,68,13.7
11-12-2016,2,59,14.9
12-12-2016,11,71,16.8
13-12-2016,4,78,16.7
14-12-2016,22,46,14.7
15-12-2016,4,53,12.7
16-12-2016,11,73,14.6
17-12-2016,24,71,15.6
18-12-2016,7,56,11.8
19-12-2016,17,65,14.7
20-12-2016,19,75,16.9
21-12-2016,13,48,14.5
22-12-2016,2,68,16.6
23-12-2016,6,87,16.1
24-12-2016,6,61,21.6
25-12-2016,6,75,22.3
26-12-2016,11,79,21.6
27-12-2016,13,63,17
28-12-2016,7,94,17.7
29-12-2016,11,84,21.8
30-12-2016,13,93,20.1
31-12-2016,19,67,18.1
01-01-2017,9,84,17
02-01-2017,20,61,19.3
03-01-2017,2,75,17.3
04-01-2017,7,78,17.6
05-01-2017,7,66,20.2
06-01-2017,7,68,21.3
07-01-2017,6,66,21.6
08-01-2017,9,84,21.1
09-01-2017,6,67,17.1
10-01-2017,17,67,17.1
11-01-2017,20,66,18.7
12-01-2017,15,62,17
13-01-2017,6,74,18.3
14-01-2017,28,63,16.3
15-01-2017,7,70,13.3
16-01-2017,17,69,15.7
17-01-2017,11,80,17.6
18-01-2017,15,39,17.1
19-01-2017,11,49,15.6
20-01-2017,15,94,13.6
21-01-2017,6,81,13.2
22-01-2017,4,68,15.8
23-01-2017,2,74,18.7
24-01-2017,19,50,18.9
25-01-2017,13,70,14.8
26-01-2017,13,68,17.1
27-01-2017,4,77,15.8
28-01-2017,24,75,16.6
29-01-2017,4,56,18
30-01-2017,6,85,17.9
31-01-2017,17,64,15.3
01-02-2017,0,65,13.7
02-02-2017,17,64,16.7
03-02-2017,24,65,16.6
04-02-2017,19,76,17.6
05-02-2017,2,60,19
06-02-2017,20,44,15.4
07-02-2017,9,65,16.9
08-02-2017,9,57,19.3
09-02-2017,9,88,20.7
10-02-2017,0,87,15
11-02-2017,13,82,17.4
12-02-2017,13,63,12.8
13-02-2017,26,35,16.9
14-02-2017,0,62,11.7
15-02-2017,6,80,14.3
16-02-2017,2,69,14.5
17-02-2017,15,75,15.2
18-02-2017,9,70,13
19-02-2017,7,92,11.4
20-02-2017,4,75,11.7
21-02-2017,6,76,13.7
22-02-2017,0,85,14.4
23-02-2017,20,69,19.2
24-02-2017,4,88,15.6
25-02-2017,17,43,14.5
26-02-2017,4,62,16.9
27-02-2017,4,71,14.8
28-02-2017,0,73,17.8
01-03-2017,6,85,17.9
02-03-2017,4,91,20.6
03-03-2017,9,76,18
04-03-2017,0,81,16.4
05-03-2017,4,75,17.3
06-03-2017,11,74,17.7
07-03-2017,15,66,15.6
08-03-2017,7,67,16.2
09-03-2017,0,65,17.4
10-03-2017,0,73,17.6
11-03-2017,4,86,17.8
12-03-2017,4,94,16.6
13-03-2017,7,87,17.6
14-03-2017,2,79,18.4
15-03-2017,0,75,21.2
16-03-2017,11,76,21.9
17-03-2017,11,56,14.4
18-03-2017,4,79,13.8
19-03-2017,6,82,18.8
20-03-2017,7,95,15.1
21-03-2017,7,77,17.7
22-03-2017,17,84,16.4
23-03-2017,11,83,13.8
24-03-2017,7,81,11.7
25-03-2017,6,74,14.3
26-03-2017,6,93,13.8
27-03-2017,0,90,17.8
28-03-2017,19,74,16.4
29-03-2017,24,75,17.8
30-03-2017,9,73,11.9
31-03-2017,6,79,9.1
01-04-2017,17,53,13.3
02-04-2017,2,66,11.1
03-04-2017,9,71,11.3
04-04-2017,6,72,13.4
05-04-2017,2,77,14.6
06-04-2017,2,92,11.8
07-04-2017,0,97,11.8
08-04-2017,20,60,20.8
09-04-2017,17,87,15.2
10-04-2017,33,66,14.4
11-04-2017,6,76,11.8
12-04-2017,2,76,12.4
13-04-2017,0,78,13.7
14-04-2017,7,56,14.1
15-04-2017,0,76,8.4
16-04-2017,15,71,14.1
17-04-2017,0,96,10.1
18-04-2017,2,88,9.6
19-04-2017,2,87,11.6
20-04-2017,2,91,12.7
21-04-2017,7,83,14.4
22-04-2017,2,94,16.2
23-04-2017,2,95,15.6
24-04-2017,0,95,13.2
25-04-2017,0,98,14.5
26-04-2017,17,79,10.8
27-04-2017,0,77,6.6
28-04-2017,4,97,10.8
29-04-2017,0,94,12.4
30-04-2017,0,95,10.1
01-05-2017,24,84,15.8
02-05-2017,15,70,10.2
03-05-2017,2,82,5.4
04-05-2017,2,88,5.3
05-05-2017,0,92,10.1
06-05-2017,19,82,15.9
07-05-2017,7,50,11
08-05-2017,0,89,6.9
09-05-2017,6,83,8.9
10-05-2017,6,94,4.9
11-05-2017,4,94,9.6
12-05-2017,6,85,10.6
13-05-2017,4,98,9.9
14-05-2017,4,90,8.8
15-05-2017,6,88,7.2
16-05-2017,7,87,5.1
17-05-2017,2,83,7.2
18-05-2017,6,95,8.5
19-05-2017,4,90,9.3
20-05-2017,6,91,12.2
21-05-2017,6,98,11.1
22-05-2017,4,98,7.9
23-05-2017,0,98,10.2
24-05-2017,9,96,11.8
25-05-2017,0,97,6.6
26-05-2017,0,98,4.5
27-05-2017,4,95,10.9
28-05-2017,4,96,10.3
29-05-2017,0,98,2
30-05-2017,9,86,10
31-05-2017,0,96,1
01-06-2017,2,98,2.7
02-06-2017,2,98,3.5
03-06-2017,2,97,5
04-06-2017,0,97,5.5
05-06-2017,4,97,9.5
06-06-2017,15,79,7.8
07-06-2017,0,96,2.9
08-06-2017,0,95,7.2
09-06-2017,4,99,2.6
10-06-2017,2,98,2.1
11-06-2017,11,91,11
12-06-2017,0,96,8.2
13-06-2017,2,98,3.7
14-06-2017,6,98,8.2
15-06-2017,4,97,11.2
16-06-2017,0,98,7.1
17-06-2017,78,78,78
18-06-2017,78,78,78
19-06-2017,4,94,9.7
20-06-2017,7,98,11.2
21-06-2017,4,93,4.6
22-06-2017,2,84,4.7
23-06-2017,17,90,10.1
24-06-2017,2,96,1.9
25-06-2017,15,84,9.4
01-12-2008,20,17,30.4
02-12-2008,24,18,32.5
03-12-2008,7,17,35
04-12-2008,2,29,32.3
05-12-2008,9,58,26.8
06-12-2008,19,90,21.9
07-12-2008,11,70,25
08-12-2008,15,63,24.5
09-12-2008,28,40,32.5
10-12-2008,22,38,32.8
11-12-2008,26,50,29.5
12-12-2008,13,88,22.5
13-12-2008,26,55,20.7
14-12-2008,20,37,20.5
15-12-2008,20,30,21.7
16-12-2008,22,21,24.6
17-12-2008,9,18,29.2
18-12-2008,15,21,31
19-12-2008,26,32,27.4
20-12-2008,31,20,26.9
21-12-2008,19,11,30.7
22-12-2008,13,16,33.2
23-12-2008,28,12,34
24-12-2008,20,17,30.5
25-12-2008,13,30,30.4
26-12-2008,20,21,33.5
27-12-2008,11,77,23.9
28-12-2008,0,71,25.9
29-12-2008,19,65,26.6
30-12-2008,28,21,26.4
31-12-2008,19,18,27.3
01-01-2009,22,18,29
02-01-2009,30,20,27.3
03-01-2009,19,17,26.9
04-01-2009,17,38,29
05-01-2009,20,38,29.6
06-01-2009,19,44,30
07-01-2009,22,65,27.1
08-01-2009,24,63,26.2
09-01-2009,24,25,29
10-01-2009,20,13,30.3
11-01-2009,17,11,30
12-01-2009,24,9,30.6
13-01-2009,24,35,31.6
14-01-2009,13,27,31.7
15-01-2009,22,25,30.9
16-01-2009,30,15,30.1
17-01-2009,26,15,29.7
18-01-2009,7,53,23.9
19-01-2009,13,75,22
20-01-2009,7,74,25.2
21-01-2009,9,68,28
22-01-2009,15,48,30.1
23-01-2009,15,42,32.6
24-01-2009,9,36,33.2
25-01-2009,17,39,32.9
26-01-2009,7,21,31.9
27-01-2009,22,41,32.3
28-01-2009,28,37,31.1
29-01-2009,15,37,30.1
30-01-2009,17,36,29.1
31-01-2009,20,65,25.1
01-02-2009,22,47,28.4
02-02-2009,11,37,32.4
03-02-2009,6,38,32.3
04-02-2009,15,28,32.6
05-02-2009,13,25,33.9
06-02-2009,15,27,34.6
07-02-2009,15,25,33
08-02-2009,11,21,32.9
09-02-2009,26,30,29
10-02-2009,28,17,26.1
11-02-2009,28,17,22.4
12-02-2009,22,15,22.1
13-02-2009,19,17,23.2
14-02-2009,11,11,24.1
15-02-2009,20,24,26.2
16-02-2009,13,26,26.6
17-02-2009,9,17,28.5
18-02-2009,20,27,28.1
